PRICEEACH,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE,YEAR,MONTH,WEEKDAY,IS_HOLIDAY,QUANTITYORDERED
59.56,Motorcycles,69.0,USA,Small,2004.0,8.0,4.0,False,38.0
66.49,Motorcycles,69.0,Finland,Small,2004.0,9.0,3.0,False,33.0
56.1,Motorcycles,69.0,Norway,Small,2004.0,10.0,4.0,False,24.0
81.73,Motorcycles,69.0,USA,Small,2004.0,11.0,2.0,False,31.0
81.03,Motorcycles,69.0,Philippines,Medium,2004.0,11.0,1.0,False,42.0
100.0,Motorcycles,69.0,Austria,Medium,2004.0,11.0,2.0,False,32.0
70.65,Motorcycles,69.0,Spain,Small,2004.0,12.0,1.0,False,41.0
61.23,Motorcycles,69.0,Finland,Small,2005.0,1.0,3.0,False,43.0
100.0,Motorcycles,69.0,France,Small,2005.0,2.0,3.0,False,20.0
65.13,Motorcycles,69.0,USA,Small,2005.0,3.0,4.0,False,35.0
79.65,Motorcycles,69.0,UK,Small,2005.0,4.0,4.0,False,27.0
78.15,Classic Cars,90.0,UK,Medium,2003.0,3.0,1.0,False,43.0
72.7,Classic Cars,90.0,USA,Small,2003.0,5.0,2.0,False,32.0
73.6,Classic Cars,90.0,Australia,Small,2003.0,9.0,3.0,False,21.0
100.0,Classic Cars,90.0,Denmark,Small,2003.0,10.0,4.0,False,20.0
74.51,Classic Cars,90.0,USA,Small,2003.0,11.0,2.0,False,22.0
73.6,Classic Cars,90.0,USA,Small,2003.0,11.0,2.0,False,36.0
83.6,Classic Cars,90.0,USA,Medium,2003.0,11.0,3.0,False,46.0
96.32,Classic Cars,90.0,USA,Medium,2003.0,12.0,1.0,False,47.0
88.14,Classic Cars,90.0,Spain,Medium,2004.0,1.0,4.0,False,45.0
88.14,Classic Cars,90.0,France,Medium,2004.0,3.0,1.0,False,47.0
94.5,Classic Cars,90.0,France,Medium,2004.0,4.0,1.0,False,47.0
87.24,Classic Cars,90.0,USA,Medium,2004.0,7.0,2.0,False,38.0
79.97,Classic Cars,90.0,Spain,Medium,2004.0,8.0,0.0,False,49.0
80.87,Classic Cars,90.0,Singapore,Small,2004.0,9.0,2.0,False,35.0
100.0,Classic Cars,90.0,UK,Medium,2003.0,10.0,0.0,False,49.0
93.6,Classic Cars,90.0,Spain,Small,2004.0,10.0,5.0,False,28.0
72.7,Classic Cars,90.0,USA,Small,2004.0,11.0,3.0,False,30.0
86.72,Classic Cars,90.0,UK,Medium,2004.0,11.0,2.0,False,39.0
100.0,Classic Cars,90.0,USA,Small,2004.0,11.0,0.0,False,25.0
100.0,Classic Cars,90.0,USA,Medium,2005.0,1.0,2.0,False,40.0
37.5,Classic Cars,90.0,Spain,Small,2005.0,2.0,2.0,False,36.0
94.5,Classic Cars,90.0,USA,Large,2005.0,4.0,4.0,False,76.0
100.0,Classic Cars,90.0,Australia,Medium,2005.0,5.0,6.0,False,39.0
39.6,Classic Cars,35.0,Spain,Small,2003.0,1.0,4.0,False,44.0
30.06,Classic Cars,35.0,France,Small,2003.0,4.0,1.0,False,24.0
38.19,Classic Cars,35.0,USA,Small,2003.0,6.0,1.0,False,39.0
42.43,Classic Cars,35.0,Finland,Small,2003.0,8.0,4.0,False,21.0
40.31,Classic Cars,35.0,Finland,Small,2003.0,9.0,6.0,False,30.0
31.82,Classic Cars,35.0,Singapore,Small,2003.0,10.0,2.0,False,27.0
31.12,Classic Cars,35.0,UK,Small,2003.0,11.0,3.0,False,37.0
31.82,Classic Cars,35.0,Spain,Small,2003.0,11.0,4.0,False,42.0
28.29,Classic Cars,35.0,USA,Small,2003.0,11.0,1.0,False,32.0
29.7,Classic Cars,35.0,USA,Small,2003.0,12.0,1.0,False,42.0
40.31,Classic Cars,35.0,USA,Small,2004.0,2.0,1.0,False,21.0
32.88,Classic Cars,35.0,USA,Small,2004.0,3.0,3.0,False,33.0
36.07,Classic Cars,35.0,Spain,Small,2004.0,5.0,2.0,False,49.0
33.24,Classic Cars,35.0,Singapore,Small,2004.0,6.0,1.0,False,31.0
41.72,Classic Cars,35.0,USA,Small,2004.0,7.0,1.0,False,38.0
40.66,Classic Cars,35.0,USA,Small,2004.0,8.0,3.0,False,20.0
30.06,Classic Cars,35.0,USA,Small,2004.0,9.0,2.0,False,39.0
31.47,Classic Cars,35.0,USA,Small,2004.0,10.0,2.0,False,48.0
37.13,Classic Cars,35.0,Denmark,Small,2004.0,10.0,4.0,False,39.0
100.0,Classic Cars,35.0,USA,Medium,2004.0,11.0,4.0,False,30.0
37.13,Classic Cars,35.0,USA,Small,2004.0,11.0,4.0,False,33.0
37.13,Classic Cars,35.0,USA,Small,2004.0,12.0,2.0,False,36.0
82.94,Classic Cars,35.0,Spain,Small,2004.0,12.0,4.0,False,36.0
100.0,Classic Cars,35.0,USA,Medium,2005.0,1.0,6.0,False,45.0
100.0,Classic Cars,35.0,Spain,Medium,2005.0,2.0,1.0,False,40.0
38.9,Classic Cars,35.0,Spain,Small,2005.0,3.0,1.0,False,46.0
36.07,Classic Cars,35.0,Spain,Small,2005.0,5.0,1.0,False,30.0
33.24,Classic Cars,35.0,France,Small,2005.0,5.0,1.0,False,31.0
74.68,Planes,68.0,Italy,Medium,2003.0,2.0,0.0,False,49.0
59.6,Planes,68.0,Austria,Small,2003.0,4.0,0.0,False,41.0
67.14,Planes,68.0,USA,Small,2003.0,6.0,0.0,False,35.0
60.97,Planes,68.0,USA,Small,2003.0,8.0,6.0,False,27.0
72.62,Planes,68.0,Finland,Small,2003.0,10.0,0.0,False,23.0
69.88,Planes,68.0,Sweden,Small,2003.0,10.0,3.0,False,21.0
80.84,Planes,68.0,France,Small,2003.0,11.0,5.0,False,34.0
69.2,Planes,68.0,UK,Small,2003.0,11.0,4.0,False,22.0
67.82,Planes,68.0,Philippines,Medium,2003.0,11.0,3.0,False,48.0
82.21,Planes,68.0,USA,Medium,2004.0,1.0,4.0,False,43.0
81.53,Planes,68.0,USA,Small,2004.0,2.0,3.0,False,32.0
67.82,Planes,68.0,USA,Small,2004.0,5.0,5.0,False,20.0
67.14,Planes,68.0,Spain,Small,2004.0,6.0,3.0,False,24.0
65.08,Planes,68.0,USA,Small,2004.0,7.0,2.0,False,40.0
73.99,Planes,68.0,Norway,Small,2004.0,8.0,5.0,False,30.0
71.25,Planes,68.0,Germany,Small,2004.0,9.0,2.0,False,21.0
75.36,Planes,68.0,USA,Small,2004.0,10.0,3.0,False,25.0
63.71,Planes,68.0,UK,Small,2004.0,11.0,0.0,False,34.0
58.92,Planes,68.0,Italy,Small,2004.0,11.0,4.0,False,48.0
100.0,Planes,68.0,Japan,Medium,2004.0,11.0,1.0,True,55.0
74.68,Planes,68.0,UK,Small,2004.0,12.0,4.0,False,25.0
70.44,Planes,68.0,Finland,Small,2005.0,1.0,0.0,False,38.0
55.96,Planes,68.0,Spain,Small,2005.0,3.0,1.0,False,39.0
57.55,Planes,68.0,France,Small,2005.0,3.0,2.0,False,28.0
61.66,Planes,68.0,USA,Small,2005.0,4.0,4.0,False,24.0
67.82,Planes,68.0,Australia,Small,2005.0,5.0,0.0,False,21.0
100.0,Classic Cars,117.0,UK,Medium,2003.0,3.0,1.0,False,46.0
93.95,Classic Cars,117.0,USA,Small,2003.0,5.0,2.0,False,25.0
100.0,Classic Cars,117.0,Australia,Medium,2003.0,9.0,3.0,False,34.0
100.0,Classic Cars,117.0,Denmark,Small,2003.0,10.0,4.0,False,25.0
100.0,Classic Cars,117.0,Italy,Small,2003.0,11.0,2.0,False,23.0
100.0,Classic Cars,117.0,USA,Small,2003.0,11.0,2.0,False,20.0
100.0,Classic Cars,117.0,USA,Medium,2003.0,11.0,3.0,False,23.0
100.0,Classic Cars,117.0,USA,Medium,2003.0,12.0,1.0,False,42.0
100.0,Classic Cars,117.0,UK,Small,2004.0,1.0,3.0,False,27.0
100.0,Classic Cars,117.0,France,Medium,2004.0,3.0,1.0,False,33.0
98.65,Classic Cars,117.0,France,Small,2004.0,4.0,1.0,False,28.0
100.0,Classic Cars,117.0,USA,Medium,2004.0,7.0,2.0,False,43.0
100.0,Classic Cars,117.0,Spain,Medium,2004.0,8.0,0.0,False,48.0
100.0,Classic Cars,117.0,Singapore,Medium,2004.0,9.0,2.0,False,48.0
100.0,Classic Cars,117.0,UK,Medium,2003.0,10.0,0.0,False,45.0
100.0,Classic Cars,117.0,Spain,Medium,2004.0,10.0,5.0,False,43.0
42.26,Classic Cars,117.0,UK,Small,2004.0,11.0,2.0,False,44.0
87.24,Classic Cars,117.0,USA,Small,2004.0,11.0,0.0,False,24.0
100.0,Classic Cars,117.0,USA,Medium,2005.0,1.0,2.0,False,31.0
36.29,Classic Cars,117.0,Spain,Small,2005.0,2.0,2.0,False,44.0
98.65,Classic Cars,117.0,USA,Medium,2005.0,4.0,4.0,False,59.0
96.3,Classic Cars,117.0,Australia,Medium,2005.0,5.0,6.0,False,55.0
32.1,Classic Cars,37.0,USA,Small,2003.0,3.0,0.0,False,29.0
30.96,Classic Cars,37.0,France,Small,2003.0,5.0,3.0,True,39.0
35.87,Classic Cars,37.0,USA,Small,2003.0,7.0,2.0,False,20.0
42.67,Classic Cars,37.0,USA,Small,2003.0,9.0,4.0,False,25.0
37.0,Classic Cars,37.0,USA,Small,2003.0,10.0,5.0,False,42.0
35.49,Classic Cars,37.0,Canada,Small,2003.0,11.0,2.0,False,36.0
42.67,Classic Cars,37.0,Norway,Small,2003.0,11.0,2.0,False,37.0
30.59,Classic Cars,37.0,USA,Small,2003.0,11.0,3.0,False,30.0
37.0,Classic Cars,37.0,Spain,Small,2003.0,12.0,1.0,False,21.0
43.42,Classic Cars,37.0,Spain,Small,2004.0,1.0,4.0,False,34.0
36.63,Classic Cars,37.0,Switzerland,Small,2004.0,2.0,6.0,False,42.0
44.56,Classic Cars,37.0,Finland,Small,2004.0,4.0,0.0,True,20.0
42.67,Classic Cars,37.0,UK,Small,2004.0,6.0,1.0,False,40.0
40.4,Classic Cars,37.0,Italy,Small,2004.0,7.0,1.0,False,34.0
38.89,Classic Cars,37.0,USA,Small,2004.0,8.0,4.0,False,31.0
39.65,Classic Cars,37.0,Switzerland,Small,2004.0,8.0,0.0,False,36.0
34.36,Classic Cars,37.0,Norway,Small,2003.0,10.0,6.0,False,48.0
41.91,Classic Cars,37.0,Germany,Small,2004.0,10.0,5.0,False,33.0
33.23,Classic Cars,37.0,USA,Small,2004.0,11.0,3.0,False,37.0
42.24,Classic Cars,37.0,USA,Small,2004.0,11.0,2.0,False,27.0
40.4,Classic Cars,37.0,Australia,Small,2004.0,11.0,2.0,False,39.0
38.52,Classic Cars,37.0,Spain,Small,2004.0,12.0,1.0,False,36.0
100.0,Classic Cars,37.0,USA,Medium,2005.0,1.0,2.0,False,36.0
100.0,Classic Cars,37.0,Spain,Medium,2005.0,2.0,3.0,False,41.0
100.0,Classic Cars,37.0,USA,Medium,2005.0,3.0,4.0,False,37.0
44.56,Classic Cars,37.0,France,Small,2005.0,4.0,3.0,False,47.0
42.67,Classic Cars,37.0,Austria,Small,2005.0,5.0,1.0,False,15.0
72.58,Vintage Cars,88.0,Denmark,Medium,2003.0,2.0,1.0,False,44.0
87.62,Vintage Cars,88.0,Austria,Medium,2003.0,4.0,0.0,False,35.0
94.71,Vintage Cars,88.0,UK,Medium,2003.0,6.0,3.0,False,41.0
98.25,Vintage Cars,88.0,USA,Medium,2003.0,8.0,4.0,False,49.0
91.17,Vintage Cars,88.0,USA,Small,2003.0,10.0,3.0,False,31.0
79.66,Vintage Cars,88.0,Sweden,Small,2003.0,10.0,3.0,False,20.0
72.58,Vintage Cars,88.0,Spain,Medium,2003.0,11.0,4.0,False,45.0
74.35,Vintage Cars,88.0,USA,Small,2003.0,11.0,4.0,False,33.0
83.2,Vintage Cars,88.0,Spain,Medium,2003.0,11.0,2.0,False,47.0
89.4,Vintage Cars,88.0,France,Small,2004.0,1.0,4.0,False,20.0
70.81,Vintage Cars,88.0,USA,Medium,2004.0,2.0,3.0,False,47.0
94.71,Vintage Cars,88.0,USA,Medium,2004.0,3.0,0.0,False,40.0
100.0,Vintage Cars,88.0,USA,Medium,2004.0,5.0,4.0,False,30.0
91.17,Vintage Cars,88.0,Canada,Small,2004.0,6.0,3.0,False,22.0
100.0,Vintage Cars,88.0,Belgium,Small,2004.0,7.0,2.0,True,27.0
92.94,Vintage Cars,88.0,Canada,Medium,2004.0,8.0,4.0,False,34.0
84.97,Vintage Cars,88.0,USA,Medium,2004.0,9.0,4.0,False,46.0
84.08,Vintage Cars,88.0,UK,Small,2004.0,10.0,3.0,False,31.0
86.74,Vintage Cars,88.0,France,Small,2004.0,10.0,4.0,False,24.0
85.85,Vintage Cars,88.0,Sweden,Medium,2004.0,11.0,1.0,False,41.0
100.0,Vintage Cars,88.0,Japan,Large,2004.0,11.0,1.0,True,55.0
100.0,Vintage Cars,88.0,Spain,Medium,2004.0,12.0,3.0,False,30.0
57.32,Vintage Cars,88.0,Finland,Small,2005.0,1.0,0.0,False,33.0
97.87,Vintage Cars,88.0,USA,Medium,2005.0,2.0,2.0,False,43.0
83.2,Vintage Cars,88.0,USA,Small,2005.0,3.0,2.0,False,27.0
100.0,Vintage Cars,88.0,USA,Medium,2005.0,5.0,4.0,False,60.0
73.62,Classic Cars,85.0,UK,Small,2003.0,3.0,1.0,False,27.0
83.04,Classic Cars,85.0,USA,Medium,2003.0,5.0,2.0,False,49.0
73.62,Classic Cars,85.0,Australia,Small,2003.0,9.0,3.0,False,31.0
77.05,Classic Cars,85.0,Denmark,Small,2003.0,10.0,4.0,False,20.0
81.33,Classic Cars,85.0,USA,Small,2003.0,11.0,2.0,False,24.0
94.17,Classic Cars,85.0,USA,Medium,2003.0,11.0,2.0,False,33.0
72.77,Classic Cars,85.0,USA,Small,2003.0,11.0,3.0,False,32.0
79.62,Classic Cars,85.0,USA,Medium,2003.0,12.0,1.0,False,40.0
79.62,Classic Cars,85.0,Spain,Small,2004.0,1.0,4.0,False,27.0
79.62,Classic Cars,85.0,France,Medium,2004.0,3.0,1.0,False,40.0
81.33,Classic Cars,85.0,France,Small,2004.0,4.0,1.0,False,26.0
96.74,Classic Cars,85.0,USA,Medium,2004.0,7.0,2.0,False,44.0
71.06,Classic Cars,85.0,Spain,Small,2004.0,8.0,0.0,False,33.0
68.49,Classic Cars,85.0,Singapore,Small,2004.0,9.0,2.0,False,34.0
74.48,Classic Cars,85.0,UK,Medium,2003.0,10.0,0.0,False,48.0
83.04,Classic Cars,85.0,Spain,Small,2004.0,10.0,5.0,False,25.0
84.75,Classic Cars,85.0,USA,Medium,2004.0,11.0,3.0,False,39.0
34.19,Classic Cars,85.0,UK,Small,2004.0,11.0,2.0,False,45.0
100.0,Classic Cars,85.0,USA,Medium,2004.0,11.0,0.0,False,24.0
79.62,Classic Cars,85.0,USA,Medium,2005.0,1.0,2.0,False,46.0
79.06,Classic Cars,85.0,Spain,Medium,2005.0,2.0,2.0,False,44.0
81.33,Classic Cars,85.0,USA,Small,2005.0,4.0,4.0,False,13.0
96.74,Classic Cars,85.0,Australia,Medium,2005.0,5.0,6.0,False,35.0
63.07,Classic Cars,61.0,Philippines,Small,2003.0,3.0,0.0,False,30.0
50.21,Classic Cars,61.0,France,Small,2003.0,5.0,3.0,True,34.0
66.13,Classic Cars,61.0,USA,Small,2003.0,7.0,2.0,False,27.0
68.58,Classic Cars,61.0,USA,Small,2003.0,9.0,4.0,False,30.0
69.8,Classic Cars,61.0,USA,Medium,2003.0,10.0,4.0,False,50.0
50.21,Classic Cars,61.0,Australia,Small,2003.0,11.0,1.0,False,34.0
65.52,Classic Cars,61.0,Norway,Small,2003.0,11.0,2.0,False,23.0
60.01,Classic Cars,61.0,Germany,Small,2003.0,11.0,3.0,False,48.0
64.9,Classic Cars,61.0,Spain,Small,2003.0,12.0,1.0,False,34.0
48.98,Classic Cars,61.0,France,Small,2004.0,1.0,3.0,False,48.0
50.21,Classic Cars,61.0,Switzerland,Small,2004.0,2.0,6.0,False,24.0
62.45,Classic Cars,61.0,Denmark,Small,2004.0,4.0,4.0,False,47.0
52.66,Classic Cars,61.0,UK,Small,2004.0,6.0,1.0,False,24.0
62.45,Classic Cars,61.0,Italy,Small,2004.0,7.0,1.0,False,47.0
61.23,Classic Cars,61.0,USA,Small,2004.0,8.0,0.0,False,20.0
67.97,Classic Cars,61.0,Switzerland,Small,2004.0,8.0,0.0,False,20.0
58.78,Classic Cars,61.0,Germany,Small,2003.0,10.0,5.0,False,31.0
56.94,Classic Cars,61.0,Germany,Small,2004.0,10.0,5.0,False,38.0
61.23,Classic Cars,61.0,Sweden,Small,2004.0,11.0,2.0,False,26.0
100.0,Classic Cars,61.0,USA,Medium,2004.0,11.0,2.0,False,25.0
62.45,Classic Cars,61.0,Australia,Small,2004.0,11.0,2.0,False,48.0
62.45,Classic Cars,61.0,Spain,Small,2004.0,12.0,1.0,False,44.0
100.0,Classic Cars,61.0,Finland,Small,2005.0,1.0,3.0,False,21.0
41.54,Classic Cars,61.0,Spain,Small,2005.0,2.0,3.0,False,46.0
52.84,Classic Cars,61.0,USA,Small,2005.0,3.0,4.0,False,46.0
52.66,Classic Cars,61.0,Austria,Small,2005.0,5.0,1.0,False,55.0
52.6,Vintage Cars,65.0,Italy,Small,2003.0,2.0,0.0,False,31.0
72.98,Vintage Cars,65.0,Austria,Small,2003.0,4.0,0.0,False,20.0
59.18,Vintage Cars,65.0,USA,Small,2003.0,6.0,0.0,False,29.0
77.59,Vintage Cars,65.0,USA,Small,2003.0,8.0,6.0,False,33.0
55.89,Vintage Cars,65.0,Finland,Small,2003.0,10.0,0.0,False,34.0
63.12,Vintage Cars,65.0,Sweden,Small,2003.0,10.0,3.0,False,32.0
73.64,Vintage Cars,65.0,France,Small,2003.0,11.0,5.0,False,27.0
69.04,Vintage Cars,65.0,UK,Small,2003.0,11.0,4.0,False,21.0
71.67,Vintage Cars,65.0,Philippines,Small,2003.0,11.0,3.0,False,27.0
77.59,Vintage Cars,65.0,USA,Small,2004.0,1.0,4.0,False,36.0
70.35,Vintage Cars,65.0,USA,Medium,2004.0,2.0,3.0,False,43.0
69.7,Vintage Cars,65.0,USA,Small,2004.0,5.0,5.0,False,25.0
70.35,Vintage Cars,65.0,Spain,Medium,2004.0,6.0,3.0,False,46.0
72.33,Vintage Cars,65.0,USA,Small,2004.0,7.0,2.0,False,24.0
71.67,Vintage Cars,65.0,Norway,Small,2004.0,8.0,5.0,False,39.0
53.92,Vintage Cars,65.0,Germany,Small,2004.0,9.0,2.0,False,31.0
71.67,Vintage Cars,65.0,USA,Small,2004.0,10.0,3.0,False,22.0
76.93,Vintage Cars,65.0,UK,Medium,2004.0,11.0,0.0,False,47.0
72.98,Vintage Cars,65.0,Italy,Small,2004.0,11.0,4.0,False,20.0
99.69,Vintage Cars,65.0,Japan,Small,2004.0,11.0,1.0,True,29.0
68.38,Vintage Cars,65.0,UK,Small,2004.0,12.0,4.0,False,38.0
100.0,Vintage Cars,65.0,Australia,Medium,2004.0,12.0,4.0,False,34.0
66.0,Vintage Cars,65.0,Finland,Medium,2005.0,1.0,0.0,False,46.0
63.76,Vintage Cars,65.0,Spain,Small,2005.0,3.0,1.0,False,35.0
71.67,Vintage Cars,65.0,France,Small,2005.0,3.0,2.0,False,34.0
57.2,Vintage Cars,65.0,USA,Small,2005.0,4.0,4.0,False,38.0
69.7,Vintage Cars,65.0,Australia,Small,2005.0,5.0,0.0,False,18.0
100.0,Classic Cars,107.0,UK,Medium,2003.0,3.0,1.0,False,37.0
100.0,Classic Cars,107.0,USA,Medium,2003.0,5.0,2.0,False,43.0
100.0,Classic Cars,107.0,Australia,Medium,2003.0,9.0,3.0,False,27.0
100.0,Classic Cars,107.0,Denmark,Medium,2003.0,10.0,4.0,False,30.0
98.51,Classic Cars,107.0,USA,Small,2003.0,11.0,2.0,False,22.0
100.0,Classic Cars,107.0,USA,Medium,2003.0,11.0,2.0,False,49.0
100.0,Classic Cars,107.0,USA,Medium,2003.0,11.0,3.0,False,46.0
91.02,Classic Cars,107.0,USA,Medium,2003.0,12.0,1.0,False,48.0
87.81,Classic Cars,107.0,Spain,Medium,2004.0,1.0,4.0,False,46.0
92.09,Classic Cars,107.0,USA,Medium,2004.0,2.0,3.0,False,48.0
86.73,Classic Cars,107.0,France,Small,2004.0,4.0,1.0,False,27.0
100.0,Classic Cars,107.0,USA,Medium,2004.0,7.0,2.0,False,43.0
100.0,Classic Cars,107.0,Spain,Medium,2004.0,8.0,0.0,False,48.0
100.0,Classic Cars,107.0,Singapore,Medium,2004.0,9.0,2.0,False,41.0
96.37,Classic Cars,107.0,Norway,Small,2003.0,10.0,6.0,False,22.0
92.09,Classic Cars,107.0,Spain,Medium,2004.0,10.0,5.0,False,46.0
89.95,Classic Cars,107.0,USA,Small,2004.0,11.0,3.0,False,21.0
37.18,Classic Cars,107.0,UK,Small,2004.0,11.0,2.0,False,31.0
95.88,Classic Cars,107.0,USA,Small,2004.0,11.0,0.0,False,26.0
99.58,Classic Cars,107.0,USA,Small,2005.0,1.0,2.0,False,20.0
100.0,Classic Cars,107.0,Spain,Medium,2005.0,2.0,2.0,False,34.0
86.73,Classic Cars,107.0,USA,Medium,2005.0,4.0,4.0,False,43.0
100.0,Classic Cars,107.0,Australia,Small,2005.0,5.0,6.0,False,26.0
79.67,Vintage Cars,83.0,Denmark,Medium,2003.0,2.0,1.0,False,50.0
90.57,Vintage Cars,83.0,Austria,Medium,2003.0,4.0,0.0,False,35.0
77.99,Vintage Cars,83.0,UK,Medium,2003.0,6.0,3.0,False,50.0
80.51,Vintage Cars,83.0,USA,Small,2003.0,8.0,6.0,False,23.0
67.93,Vintage Cars,83.0,Finland,Small,2003.0,10.0,0.0,False,37.0
83.86,Vintage Cars,83.0,Sweden,Small,2003.0,10.0,3.0,False,29.0
72.12,Vintage Cars,83.0,France,Small,2003.0,11.0,5.0,False,21.0
85.54,Vintage Cars,83.0,UK,Medium,2003.0,11.0,4.0,False,36.0
86.38,Vintage Cars,83.0,Spain,Small,2003.0,11.0,2.0,False,22.0
89.73,Vintage Cars,83.0,USA,Small,2004.0,1.0,4.0,False,22.0
80.51,Vintage Cars,83.0,USA,Medium,2004.0,2.0,3.0,False,46.0
76.31,Vintage Cars,83.0,USA,Small,2004.0,5.0,4.0,False,23.0
87.21,Vintage Cars,83.0,Spain,Medium,2004.0,6.0,3.0,False,49.0
83.02,Vintage Cars,83.0,Belgium,Medium,2004.0,7.0,2.0,True,48.0
72.96,Vintage Cars,83.0,Canada,Small,2004.0,8.0,4.0,False,33.0
77.15,Vintage Cars,83.0,Germany,Small,2004.0,9.0,2.0,False,22.0
91.41,Vintage Cars,83.0,USA,Small,2004.0,10.0,3.0,False,22.0
92.25,Vintage Cars,83.0,UK,Small,2004.0,11.0,0.0,False,25.0
92.25,Vintage Cars,83.0,Sweden,Small,2004.0,11.0,1.0,False,20.0
59.36,Vintage Cars,83.0,Japan,Small,2004.0,11.0,1.0,True,42.0
60.34,Vintage Cars,83.0,Spain,Small,2004.0,12.0,3.0,False,25.0
100.0,Vintage Cars,83.0,Finland,Small,2005.0,1.0,0.0,False,23.0
85.54,Vintage Cars,83.0,USA,Medium,2005.0,2.0,0.0,False,37.0
90.57,Vintage Cars,83.0,USA,Medium,2005.0,3.0,2.0,False,37.0
72.96,Vintage Cars,83.0,USA,Medium,2005.0,4.0,4.0,False,42.0
76.31,Vintage Cars,83.0,USA,Medium,2005.0,5.0,4.0,False,51.0
100.0,Classic Cars,140.0,Philippines,Medium,2003.0,3.0,0.0,False,40.0
100.0,Classic Cars,140.0,France,Medium,2003.0,5.0,3.0,True,43.0
100.0,Classic Cars,140.0,USA,Medium,2003.0,7.0,2.0,False,47.0
100.0,Classic Cars,140.0,USA,Small,2003.0,9.0,4.0,False,23.0
100.0,Classic Cars,140.0,USA,Medium,2003.0,10.0,5.0,False,35.0
100.0,Classic Cars,140.0,Austria,Medium,2003.0,11.0,1.0,False,34.0
100.0,Classic Cars,140.0,Norway,Medium,2003.0,11.0,2.0,False,25.0
100.0,Classic Cars,140.0,USA,Medium,2003.0,11.0,3.0,False,45.0
100.0,Classic Cars,140.0,Spain,Medium,2003.0,12.0,1.0,False,47.0
100.0,Classic Cars,140.0,Spain,Medium,2004.0,1.0,4.0,False,49.0
100.0,Classic Cars,140.0,Switzerland,Medium,2004.0,2.0,6.0,False,40.0
100.0,Classic Cars,140.0,Finland,Medium,2004.0,4.0,0.0,True,29.0
100.0,Classic Cars,140.0,UK,Medium,2004.0,6.0,1.0,False,39.0
100.0,Classic Cars,140.0,Italy,Small,2004.0,7.0,1.0,False,24.0
100.0,Classic Cars,140.0,USA,Medium,2004.0,8.0,4.0,False,25.0
100.0,Classic Cars,140.0,Switzerland,Medium,2004.0,8.0,0.0,False,36.0
100.0,Classic Cars,140.0,Norway,Large,2003.0,10.0,6.0,False,50.0
100.0,Classic Cars,140.0,Germany,Medium,2004.0,10.0,5.0,False,45.0
100.0,Classic Cars,140.0,USA,Medium,2004.0,11.0,3.0,False,26.0
100.0,Classic Cars,140.0,USA,Medium,2004.0,11.0,2.0,False,21.0
100.0,Classic Cars,140.0,Australia,Medium,2004.0,11.0,2.0,False,42.0
100.0,Classic Cars,140.0,Spain,Medium,2004.0,12.0,1.0,False,32.0
94.58,Classic Cars,140.0,Finland,Small,2005.0,1.0,3.0,False,31.0
53.27,Classic Cars,140.0,Spain,Small,2005.0,2.0,3.0,False,33.0
100.0,Classic Cars,140.0,USA,Medium,2005.0,3.0,4.0,False,45.0
100.0,Classic Cars,140.0,France,Large,2005.0,4.0,3.0,False,76.0
100.0,Classic Cars,140.0,Austria,Large,2005.0,5.0,1.0,False,70.0
64.83,Planes,68.0,Italy,Medium,2003.0,2.0,0.0,False,50.0
70.29,Planes,68.0,Austria,Small,2003.0,4.0,0.0,False,28.0
81.89,Planes,68.0,USA,Medium,2003.0,6.0,0.0,False,50.0
66.19,Planes,68.0,USA,Small,2003.0,8.0,6.0,False,28.0
77.11,Planes,68.0,Finland,Medium,2003.0,10.0,0.0,False,44.0
73.02,Planes,68.0,USA,Small,2003.0,10.0,1.0,False,27.0
72.33,Planes,68.0,France,Small,2003.0,11.0,5.0,False,30.0
66.19,Planes,68.0,Philippines,Small,2003.0,11.0,3.0,False,43.0
69.6,Planes,68.0,Japan,Small,2004.0,1.0,0.0,True,29.0
56.64,Planes,68.0,USA,Small,2004.0,2.0,3.0,False,48.0
60.05,Planes,68.0,Canada,Small,2004.0,4.0,4.0,False,33.0
75.06,Planes,68.0,USA,Medium,2004.0,5.0,1.0,False,40.0
61.42,Planes,68.0,Spain,Small,2004.0,6.0,3.0,False,48.0
81.89,Planes,68.0,France,Medium,2004.0,7.0,4.0,False,41.0
55.96,Planes,68.0,Norway,Small,2004.0,8.0,5.0,False,21.0
71.65,Planes,68.0,Germany,Small,2004.0,9.0,2.0,False,32.0
76.43,Planes,68.0,USA,Medium,2004.0,10.0,4.0,False,43.0
77.79,Planes,68.0,UK,Small,2004.0,11.0,0.0,False,30.0
76.43,Planes,68.0,Italy,Small,2004.0,11.0,4.0,False,35.0
96.92,Planes,68.0,Japan,Medium,2004.0,11.0,1.0,True,45.0
59.37,Planes,68.0,UK,Small,2004.0,12.0,4.0,False,34.0
100.0,Planes,68.0,Australia,Medium,2004.0,12.0,4.0,False,26.0
73.0,Planes,68.0,Finland,Small,2005.0,1.0,0.0,False,39.0
73.32,Planes,68.0,Spain,Medium,2005.0,3.0,1.0,False,41.0
68.24,Planes,68.0,France,Small,2005.0,3.0,2.0,False,41.0
60.05,Planes,68.0,USA,Medium,2005.0,4.0,6.0,False,64.0
75.06,Planes,68.0,Italy,Small,2005.0,5.0,1.0,False,18.0
